CITY_CODE,WIFI_NO,WIFI_NAME,WIFI_NAME_KANA,WIFI_ADDRESS,SSID,WIFI_AREA,WIFI_URL,LAST_UPDATED
130001,133,公衆電話（台東区寿2-7-11）,コウシュウデンワ（タイトウクコトブキ２－７－１１）,東京都台東区寿2-7-11,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,134,公衆電話（中央区銀座4-2-11）,コウシュウデンワ（チュウオウクギンザ４－２－１１）,東京都中央区銀座4-2-11,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,135,公衆電話（台東区上野3-24-6）,コウシュウデンワ（タイトウクウエノ３－２４－６）,東京都台東区上野3-24-6,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,136,公衆電話（台東区上野1-19-10）,コウシュウデンワ（タイトウクウエノ１－１９－１０）,東京都台東区上野1-19-10,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,137,公衆電話（新宿区新宿3-12-7）,コウシュウデンワ（シンジュククシンジュク３－１２－７）,東京都新宿区新宿3-12-7,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,138,公衆電話（新宿区新宿5-16-3）,コウシュウデンワ（シンジュククシンジュク５－１６－３）,東京都新宿区新宿5-16-3,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,139,公衆電話（渋谷区代々木1-34）,コウシュウデンワ（シブヤクヨヨギ１－３４）,東京都渋谷区代々木1-34,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,140,公衆電話（渋谷区代々木1-34）,コウシュウデンワ（シブヤクヨヨギ１－３４）,東京都渋谷区代々木1-34,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,141,公衆電話（新宿区西新宿1-24）,コウシュウデンワ（シンジュククニシシンジュク１－２４）,東京都新宿区西新宿1-24,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,142,公衆電話（新宿区西新宿1-24）,コウシュウデンワ（シンジュククニシシンジュク１－２４）,東京都新宿区西新宿1-24,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,143,公衆電話（新宿区新宿3-26-6）,コウシュウデンワ（シンジュククシンジュク３－２６－６）,東京都新宿区新宿3-26-6,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,144,公衆電話（新宿区新宿3-26-5）,コウシュウデンワ（シンジュククシンジュク３－２６－５）,東京都新宿区新宿3-26-5,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,145,公衆電話（新宿区新宿5-17-13）,コウシュウデンワ（シンジュククシンジュク５－１７－１３）,東京都新宿区新宿5-17-13,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,146,公衆電話（新宿区歌舞伎町1-1-19）,コウシュウデンワ（シンジュククカブキチョウ１－１－１９）,東京都新宿区歌舞伎町1-1-19,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,147,公衆電話（新宿区新宿3-20-6）,コウシュウデンワ（シンジュククシンジュク３－２０－６）,東京都新宿区歌舞伎町3-20-6,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,148,公衆電話（新宿区新宿3-21-6）,コウシュウデンワ（シンジュククシンジュク３－２１－６）,東京都新宿区歌舞伎町3-21-6,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,149,公衆電話（新宿区新宿3-23-7）,コウシュウデンワ（シンジュククシンジュク３－２３－７）,東京都新宿区歌舞伎町3-23-7,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,150,公衆電話（新宿区西新宿1-8）,コウシュウデンワ（シンジュククニシシンジュク１－８）,東京都新宿区西新宿1-8,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,151,公衆電話（新宿区西新宿1-8）,コウシュウデンワ（シンジュククニシシンジュク１－８）,東京都新宿区西新宿1-8,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,152,公衆電話（新宿区西新宿1-8）,コウシュウデンワ（シンジュククニシシンジュク１－８）,東京都新宿区西新宿1-8,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,153,公衆電話（新宿区西新宿1-8）,コウシュウデンワ（シンジュククニシシンジュク１－８）,東京都新宿区西新宿1-8,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,154,公衆電話（新宿区西新宿1-9）,コウシュウデンワ（シンジュククニシシンジュク１－９）,東京都新宿区西新宿1-9,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,155,公衆電話（新宿区西新宿1-9）,コウシュウデンワ（シンジュククニシシンジュク１－９）,東京都新宿区西新宿1-9,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,156,公衆電話（新宿区西新宿1-9）,コウシュウデンワ（シンジュククニシシンジュク１－９）,東京都新宿区西新宿1-9,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,157,公衆電話（新宿区西新宿1-7-2）,コウシュウデンワ（シンジュククニシシンジュク１－７－２）,東京都新宿区西新宿1-7-2,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,158,公衆電話（新宿区西新宿1-7）,コウシュウデンワ（シンジュククニシシンジュク１－７）,東京都新宿区西新宿1-7,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,159,公衆電話（新宿区西新宿2-6-1）,コウシュウデンワ（シンジュククニシシンジュク２－６－１）,東京都新宿区西新宿2-6-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,160,公衆電話（新宿区西新宿2-2）,コウシュウデンワ（シンジュククニシシンジュク２－２）,東京都新宿区西新宿2-2,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,161,公衆電話（新宿区西新宿1-14-9）,コウシュウデンワ（シンジュククニシシンジュク１－１４－９）,東京都新宿区西新宿1-14-9,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,162,公衆電話（新宿区西新宿1-14-9）,コウシュウデンワ（シンジュククニシシンジュク１－１４－９）,東京都新宿区西新宿1-14-9,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,163,公衆電話（新宿区西新宿2-1-1）,コウシュウデンワ（シンジュククニシシンジュク２－１－１）,東京都新宿区西新宿2-1-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,164,公衆電話（新宿区西新宿1-5）,コウシュウデンワ（シンジュククニシシンジュク１－５）,東京都新宿区西新宿1-5,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,165,辰巳の森海浜公園,タツミノモリカイヒンコウエン,東京都江東区辰巳2-1-35,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,166,大井ふ頭中央海浜公園（なぎさの森）,オオイフトウチュウオウカイヒンコウエン（ナギサノモリ）,東京都品川区八潮4-2,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,167,観光案内標識（中央区銀座4-10）,カンコウアンナイヒョウシキ（チュウオウクギンザ４－１０）,東京都中央区銀座4-10,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,168,観光案内標識（台東区上野1-19）,カンコウアンナイヒョウシキ（タイトウクウエノ１－１９）,東京都台東区上野1-19,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,169,東京都庭園美術館,トウキョウトテイエンビジュツカン,東京都港区白金台5-21-9,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,170,観光案内標識（江東区青海1-3） ,カンコウアンナイヒョウシキ（コウトウクアオミ１－３）,東京都江東区青海1-3,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,171,観光案内標識（千代田区有楽町2-5）,カンコウアンナイヒョウシキ（チヨダクユウラクチョウ２－５）,東京都千代田区有楽町2-5,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,172,観光案内標識（渋谷区代々木1-38）,カンコウアンナイヒョウシキ（シブヤクヨヨギ１－３８）,東京都渋谷区代々木1-38,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,173,観光案内標識（中央区銀座5-15）,カンコウアンナイヒョウシキ（チュウオウクギンザ５－１５）,東京都中央区銀座5-15,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,174,観光案内標識（台東区東上野5-1）,カンコウアンナイヒョウシキ（タイトウクヒガシウエノ５－1),東京都台東区東上野5-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,175,観光案内標識（台東区東上野3-33）,カンコウアンナイヒョウシキ（タイトウクヒガシウエノ３－３３）,東京都台東区東上野3-33,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,176,観光案内標識（渋谷区代々木1-29）,カンコウアンナイヒョウシキ（シブヤクヨヨギ１－２９）,東京都渋谷区代々木1-29,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,177,観光案内標識（渋谷区代々木1-34）,カンコウアンナイヒョウシキ（シブヤクヨヨギ１－３４）,東京都渋谷区代々木1-34,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,178,桜ヶ丘公園,サクラガオカコウエン,東京都多摩市連光寺5-15,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,179,武蔵国分寺公園,ムサシコクブンジコウエン,東京都国分寺市泉町2-1-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,180,野川公園,ノガワコウエン,東京都三鷹市大沢6-4-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,181,大泉中央公園,オオイズミチュウオウコウエン,東京都練馬区大泉学園町9-4-3,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,182,石神井公園,シャクジイコウエン,東京都練馬区石神井台1-26-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,183,赤塚公園,アカツカコウエン,東京都板橋区高島平3-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,184,蘆花恒春園,ロカコウシュンエン,東京都世田谷区粕谷1-20,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,185,林試の森公園,リンシノモリコウエン,東京都品川区小山台2-6-11,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,186,横網町公園,ヨコアミチョウコウエン,東京都墨田区横網2-3,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,187,戸山公園,トヤマコウエン,東京都新宿区大久保3-5-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,188,芝公園,シバコウエン,東京都港区芝公園4-10-17,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,189,デジタルサイネージ（六本木クロスポイント前）,デジタルサイネージ（ロッポンギクロスポイントマエ）,東京都港区六本木6-3-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,190,デジタルサイネージ（ヒルズノースタワー前）,デジタルサイネージ（ヒルズノースタワーマエ）,東京都港区六本木6-2,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,191,デジタルサイネージ（ビーナスフォート）,デジタルサイネージ（ビーナスフォート）,東京都江東区青海1-2-11,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,192,デジタルサイネージ（ダイバーシティ前）,デジタルサイネージ（ダイバーシティマエ）,東京都江東区青海1-1-10,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,193,デジタルサイネージ（お台場海浜公園出口付近）,デジタルサイネージ（オダイバカイヒンコウエンデグチフキン）,東京都港区台場1-5,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,194,デジタルサイネージ（亀井堂本店前）,デジタルサイネージ（カメイドウホンテンマエ）,東京都台東区上野4-5-6,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,195,デジタルサイネージ（酒悦前）,デジタルサイネージ（シュエツマエ）,東京都台東区上野2-7-13,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,196,デジタルサイネージ（住友不動産ビル）,デジタルサイネージ（スミトモフドウサンビル）,東京都千代田区外神田3-12,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,197,デジタルサイネージ（モスバーガー前）,デジタルサイネージ（モスバーガーマエ）,東京都千代田区外神田3-16,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,198,デジタルサイネージ（TOKIAビル前）,デジタルサイネージ（トキアビルマエ）,東京都千代田区丸の内2-7,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,199,デジタルサイネージ（三菱１号館美術館前）,デジタルサイネージ（ミツビシイチゴウカンビジュツカンマエ）,東京都千代田区丸の内2-6-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,200,デジタルサイネージ（丸ビル前）,デジタルサイネージ（マルビルマエ）,東京都千代田区丸の内2-7,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,201,デジタルサイネージ（はなぶさ渋谷店前）,デジタルサイネージ（ハナブサシブヤテンマエ）,東京都渋谷区渋谷1-15-21,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,202,デジタルサイネージ（ROSE　BUD前）,デジタルサイネージ（ローズバッドマエ）,東京都渋谷区渋谷1-23-16,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,203,デジタルサイネージ（新宿アルタ前）,デジタルサイネージ（シンジュクアルタマエ）,東京都新宿区新宿3-24,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,204,観光案内標識（台東区浅草2-28）,カンコウアンナイヒョウシキ（タイトウクアサクサ２－２８）,東京都台東区浅草2-28,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,205,観光案内標識（中央区日本橋3-4）,カンコウアンナイヒョウシキ（チュウオウクニホンバシ３－４）,東京都中央区日本橋3-4,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,206,観光案内標識（港区六本木7-22）,カンコウアンナイヒョウシキ（ミナトクロッポンギ７－２２）,東京都港区六本木7-22,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,207,観光案内標識（千代田区有楽町1-11）,カンコウアンナイヒョウシキ（チヨダクユウラクチョウ１－１１）,東京都千代田区有楽町1-11,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,208,東京観光情報センター 多摩,トウキョウカンコウジョウホウセンタータマ,東京都立川市柴崎町3-1-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,209,都議事堂北交差点付近,トギジドウキタコウサテンフキン,東京都新宿区西新宿2-4-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,210,都庁北交差点付近,トチョウキタコウサテンフキン,東京都新宿区西新宿2-8,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,211,ＪＲ新宿駅東口ロータリー,ジェイアールシンジュクエキヒガシグチロータリー,東京都新宿区新宿3-38,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,212,議事堂北交差点付近,ギジドウキタコウサテンフキン,東京都新宿区西新宿6-5-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,213,東京モード学園交差点,トウキョウモードガクエンコウサテン,東京都新宿区西新宿1-7-3,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,214,都庁北交差点付近,トチョウキタコウサテンフキン,東京都新宿区西新宿2-6-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,215,4号街路三井ビル前,ヨンゴウガイロミツイビルマエ,東京都新宿区西新宿2-1-1,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
130001,216,東銀座駅6番出口付近,ヒガシギンザエキ６バンデグチフキン,東京都中央区銀座5-12,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,2018-09-03
